baseMean log2FoldChange lfcSE stat pvalue padj
Cpla|SGF54869 136.995016483177 -2.05338582414035 0.232773072650372 -8.82140619084648 1.13031193286409e-18 3.8137262858612e-16
Cpla|SGF57678 2187.48285523055 -3.38492097156685 0.383878783570626 -8.81768182154327 1.16853747685746e-18 3.82873707202208e-16
Cpla|SGF64014 674.553593617677 -2.79087376522203 0.31657791320438 -8.81575640250134 1.18879705856306e-18 3.82873707202208e-16
Cpla|SGF50501 55.392413613425 3.06196732185632 0.347774841872329 8.80445320705628 1.31492039493022e-18 4.14083042590135e-16
Cpla|SGF59820 1183.98509293739 -3.57795813455897 0.406900551975848 -8.79320049379373 1.45358745100963e-18 4.47799734092555e-16
Cpla|SGF53926 80.7011759141599 2.31948898068603 0.26419978883147 8.77929914684981 1.64496469344057e-18 4.77456082232591e-16
Cpla|SGF54253 904.745714577334 1.16025448558897 0.132161146863305 8.77908911299802 1.64803915294035e-18 4.77456082232591e-16
Cpla|SGF62840 416.786842711716 0.631536828787792 0.0719381030234798 8.77889188406406 1.6509313407238e-18 4.77456082232591e-16
Orug_SGF79394 69.134970473101 -1.87183807508651 0.214170255237372 -8.73995351507558 2.33206364053367e-18 6.60953477000052e-16
Cpla|SGF61829 651.263800869057 -2.32534844447688 0.269227281366468 -8.6371204013001 5.76476202746762e-18 1.60181260178909e-15
Cpla|SGF62922 1096.66368590621 1.02165820681427 0.118854759136863 8.59585442125895 8.26475240934409e-18 2.2523039690926e-15
Cpla|SGF62994 4002.01976446066 0.714870034912349 0.0832869389672132 8.58321897499157 9.22545044396099e-18 2.46667657059191e-15
Cpla|SGF50454 213.165042255533 -3.31266437763392 0.387566325827692 -8.54734830369832 1.2594866711924e-17 3.30521955879027e-15
Cpla|SGF50796 844.036269411811 -2.52449122468801 0.295780105102877 -8.53502714055077 1.40122531496185e-17 3.61032071605897e-15
Cpla|SGF48102 2888.98733690327 -1.71336164803859 0.201660112554524 -8.49628429903478 1.95756191616725e-17 4.9536803417868e-15
Cpla|SGF62808 2105.06873775025 -0.461848626955279 0.0544153157926606 -8.48747489980701 2.11175333993539e-17 5.25011518951305e-15
Cpla|SGF55864 2858.61861680282 -2.79688553310508 0.330613122216078 -8.45969305258586 2.68082205225896e-17 6.54998781078651e-15
Cpla|SGF53354 1498.58293849649 -1.47742980294531 0.174746550484784 -8.45470081581924 2.79803853782082e-17 6.72050917278963e-15
Cpla|SGF46841 2745.5964667508 0.889896736618368 0.105381415054897 8.44453204727599 3.05265814745178e-17 7.20986976792321e-15
Cpla|SGF57065 311.243746487614 -2.21118051027881 0.263920804603183 -8.37819706409056 5.37446059417136e-17 1.24854887016397e-14
Orug_SGF65353 53.7297187532897 3.59156502486076 0.430279217552119 8.3470566979585 6.99851262191771e-17 1.59961165105155e-14
Orug_SGF65703 596.102399198156 0.797588518036061 0.0956212794887835 8.34111949034963 7.35904864617549e-17 1.6553187042056e-14
Cpla|SGF51750 1726.65094020883 -2.85416637315933 0.342500081758659 -8.3333304871165 7.85993590533862e-17 1.6876811469662e-14
Cpla|SGF57256 47.0026542003362 -1.98547634139491 0.238249301826881 -8.33360822537737 7.84151062641931e-17 1.6876811469662e-14
Cpla|SGF63027 745.168023316028 -3.34941449427137 0.401930071521626 -8.33332644554602 7.86020433983268e-17 1.6876811469662e-14
Cpla|SGF48673 78.1586767715784 -1.28172183860259 0.154042907339781 -8.32055081754219 8.7555463087061e-17 1.85186338418917e-14
Cpla|SGF48076 3879.18059716997 -2.3405346533065 0.281612261941808 -8.31119581643126 9.4742436347885e-17 1.97440450806747e-14
Cpla|SGF54266 999.189152381918 -0.61979459729758 0.0747254611162371 -8.29428936321285 1.09236252965482e-16 2.24345933445484e-14
Cpla|SGF54527 382.455086378283 -3.00737564467789 0.363872802673767 -8.26490911818483 1.39801207715548e-16 2.83017559219576e-14
Cpla|SGF47314 71.4922614952993 2.45667906454971 0.297830962137573 8.24856840577553 1.60303249429346e-16 3.1550796495323e-14
Cpla|SGF52759 1242.76699480636 -3.25520376551192 0.394582298421312 -8.24974606954164 1.58731445486814e-16 3.1550796495323e-14
Orug_SGF68816 782.213869027566 -0.845200003124865 0.102536431908966 -8.24292387973139 1.68052494924465e-16 3.26229028160903e-14
Cpla|SGF50693 906.282661988665 -3.23534060499053 0.393934625594907 -8.21288710050463 2.15932559424439e-16 4.13510851297801e-14
Cpla|SGF58176 284.031421538979 1.05744683741598 0.129152182231153 8.18760333080086 2.6647941456051e-16 5.03503971164932e-14
Cpla|SGF64908 135.640879749042 1.08231164572157 0.132701217135245 8.1560039092822 3.46291244548746e-16 6.4569647717109e-14
Cpla|SGF48959 211.802506413616 -3.69744537847296 0.453861133983005 -8.14664464882647 3.74161121161101e-16 6.88602239996618e-14
Cpla|SGF50977 1086.97534698605 0.525172784246971 0.0645000195767837 8.14221123796377 3.88123332883231e-16 7.05140480806188e-14
Cpla|SGF48516 333.459136770628 -3.00210154060306 0.369611731179169 -8.12231129955072 4.57388315785172e-16 8.20462002910338e-14
Cpla|SGF59783 492.692865835981 0.6438717129858 0.0796965567289763 8.07904054343792 6.52783233465801e-16 1.15632390018048e-13
Cpla|SGF61219 365.74862932304 0.998075835384004 0.123656251501201 8.07137385508014 6.95115152615575e-16 1.21610825033522e-13
Cpla|SGF64077 5524.97695925715 -0.865001100191259 0.107656899140382 -8.03479486310782 9.37355966186437e-16 1.61991114595463e-13
Cpla|SGF62605 2135.18270652773 -2.39490068093488 0.298145255976801 -8.03266405527255 9.53785716326954e-16 1.62844546820112e-13
Cpla|SGF53368 1475.62351896307 -1.75309264217861 0.218672862650111 -8.01696479815907 1.08390168377033e-15 1.80705538361286e-13
Cpla|SGF58599 1257.72548456798 0.447920940695845 0.0558671011093435 8.01761558773509 1.07817609023127e-15 1.80705538361286e-13
Cpla|SGF48679 238.756424657751 -0.973766293633683 0.121755867951472 -7.99769497780425 1.26769936088938e-15 2.08890321432132e-13
Cpla|SGF47267 1867.92425975382 0.392564299977651 0.0491157024012563 7.99264350880198 1.32075628728849e-15 2.15131463760519e-13
Cpla|SGF65027 516.776776309165 -2.02526477145294 0.253485863806393 -7.98965567957589 1.35316151040934e-15 2.1790513368194e-13
Cpla|SGF47359 269.559218455636 -1.06513667367178 0.133490244930748 -7.97913491150126 1.47362437449756e-15 2.34637427089943e-13
Cpla|SGF63832 195.197679259509 -3.20592737640616 0.402936160013756 -7.95641517082188 1.77095454182303e-15 2.78846631246379e-13
Cpla|SGF55435 2124.80164502503 0.640829533312994 0.0805705689332565 7.95364289712101 1.81105666722013e-15 2.82027297045895e-13
Cpla|SGF63862 6785.62266855072 0.779053384538022 0.0981359892866039 7.93850849419589 2.04626908855686e-15 3.15192165803687e-13
Cpla|SGF47178 39.7563761781696 2.17015991146441 0.273587057723721 7.93224624556592 2.15217156363627e-15 3.27940034712791e-13
Cpla|SGF47208 380.612297496824 0.632719735662412 0.0799450248424919 7.91443541244749 2.48377620070578e-15 3.71558822843106e-13
Cpla|SGF47772 3032.52829427152 -1.41064911615138 0.178245481334111 -7.91408065771494 2.49086784066721e-15 3.71558822843106e-13
Cpla|SGF58890 621.537520489752 0.825994507070672 0.104641699199883 7.89355021359971 2.93709314854517e-15 4.33557781333683e-13
Cpla|SGF51727 618.589622760861 -1.46820397802745 0.186203067142868 -7.8849612981989 3.14633014099118e-15 4.58406439502233e-13
Cpla|SGF64650 37980.1538021525 -0.521387305308434 0.0661321606230857 -7.88402042812473 3.17012427289668e-15 4.58406439502233e-13
Cpla|SGF57026 541.315181177427 -1.90652532014213 0.242919305353532 -7.84838947800985 4.21413760821678e-15 6.03217616626666e-13
Cpla|SGF64423 302.499448046398 -3.30810991031434 0.421582565358313 -7.84688500460805 4.26497990176248e-15 6.04390301878761e-13
Cpla|SGF59276 574.38431916048 -1.76183680624479 0.224716948109169 -7.84024890454139 4.4965422724897e-15 6.30896044984669e-13
Orug_SGF75609 1298.91739086552 -0.762281193118375 0.0974216466834242 -7.82455664699901 5.09449096418307e-15 7.07784622092532e-13
Cpla|SGF62024 799.549438562513 -1.78239958049847 0.228026859260327 -7.81662119225873 5.42600761100177e-15 7.46523823839865e-13
Cpla|SGF51743 590.126374132638 -2.91483955089704 0.372988269147554 -7.81482902279678 5.5037686468424e-15 7.4994139898465e-13
Cpla|SGF50946 649.570111791519 -2.39441407098291 0.306568344849007 -7.81037609138093 5.70175892128478e-15 7.69520244509777e-13
Cpla|SGF60467 2030.51566427176 -1.98946511170171 0.254989380971017 -7.80214887430094 6.08617861830843e-15 8.13653181132535e-13
Cpla|SGF47827 120.880025291321 -3.11883205620056 0.400011058282228 -7.79686459067857 6.34642767453005e-15 8.40516136222105e-13
Cpla|SGF51866 103.134975290861 -3.07471072513866 0.394796936861863 -7.78808151243199 6.80342878140715e-15 8.92698048715932e-13
Cpla|SGF57319 1074.61152823922 0.48755282093055 0.0626442325282785 7.78288441334902 7.08893969360059e-15 9.21627196312055e-13
Cpla|SGF48141 515.592819384585 -1.74140891271394 0.224048479897255 -7.77246475188106 7.69734284684205e-15 9.91627686205443e-13
Cpla|SGF64335 128.543116723666 -1.85182581558195 0.240347091393762 -7.70479811027999 1.31050308319769e-14 1.67307560288239e-12
Cpla|SGF52518 117.309587725548 1.13943084630772 0.148316446660593 7.68243085620299 1.560977997756e-14 1.94040519352634e-12
Cpla|SGF55413 931.100977566146 -2.54741154422735 0.331552814786818 -7.68327527505772 1.55071875096259e-14 1.94040519352634e-12
Cpla|SGF63038 1510.17686818932 -1.77683106596932 0.231252019384502 -7.68352670259277 1.54767687547278e-14 1.94040519352634e-12
Cpla|SGF64522 1257.79954554576 -2.39924482232591 0.312574708388586 -7.67574841449813 1.64455617396011e-14 2.02652222097294e-12
Cpla|SGF54521 962.02147573326 -3.08319749668322 0.402459383759644 -7.66089106403981 1.84647432945787e-14 2.2557230795472e-12
Cpla|SGF48844 137.732105689819 -2.63139550983145 0.34355929174489 -7.65921799543524 1.87068633011003e-14 2.26576888752044e-12
Cpla|SGF57287 79.713261665157 1.68858612364389 0.220577424239907 7.65529894758102 1.92863061318206e-14 2.31615461181381e-12
Cpla|SGF47708 93.1195098336061 -3.19045509541186 0.416899333150597 -7.65281889827194 1.96620731221339e-14 2.34143897658621e-12
Cpla|SGF58142 212.354813356591 -0.950802390889786 0.124355830660977 -7.64582075352701 2.07616718237941e-14 2.45178042845822e-12
Cpla|SGF46947 87.4592850451835 -3.37477907339573 0.442333754882834 -7.62948573592274 2.35692006956281e-14 2.76032349634501e-12
Cpla|SGF65309 77.9188429510266 1.66966006312472 0.219229721905219 7.61602965425725 2.61597612707194e-14 3.03860636858496e-12
Cpla|SGF63016 91.8541313288211 -2.15060839391479 0.282743323630264 -7.6062216652977 2.82225076407562e-14 3.25155411200940e-12
Cpla|SGF51879 608.538943108899 -0.823455628500002 0.10848084408323 -7.5907929686482 3.17953623511554e-14 3.63364580546954e-12
Cpla|SGF63800 1582.55528353405 -0.785999952575372 0.103643489278312 -7.58368864314036 3.35866612872102e-14 3.80765261680845e-12
Cpla|SGF52376 594.312944553768 -2.22977292432753 0.294694849826833 -7.56637900403682 3.83771303845839e-14 4.28222295023574e-12
Cpla|SGF60460 1323.78676362356 -0.873815079879067 0.115476432232526 -7.56704258163723 3.81816772778731e-14 4.28222295023574e-12
Cpla|SGF53891 34.009185206213 -3.00207015400233 0.397065936397796 -7.5606338363781 4.01109927000959e-14 4.44072560588327e-12
Cpla|SGF61725 1854.73540399702 -2.98511885568806 0.395851807874175 -7.54100094103121 4.66377751070112e-14 5.12033923054878e-12
Cpla|SGF62402 62.3880832245045 4.41654849768872 0.585743774999491 7.54006903051177 4.69722743611136e-14 5.12033923054878e-12
Cpla|SGF49213 1626.68229331574 -1.82073484613159 0.241707494534805 -7.53280261183383 4.9662657535628e-14 5.37228641173575e-12
Cpla|SGF53864 3904.5336948124 -1.46655838993952 0.194827318844352 -7.52747817215077 5.17296525762388e-14 5.55349171710515e-12
Cpla|SGF58183 634.650613854936 -2.56859635337849 0.341415038153003 -7.52338375976101 5.3376456219488e-14 5.68720121117567e-12
Cpla|SGF55975 58.1931878864724 -1.76579396915042 0.234840451547252 -7.5191218442838 5.51453752895684e-14 5.83182920319756e-12
Cpla|SGF61495 60.059772570628 -3.26284143700275 0.434108411902494 -7.51619030532774 5.63954467757799e-14 5.91985093525612e-12
Orug_SGF63791 27.6193169978695 3.44370151768068 0.458924562966052 7.50385094975929 6.19697653759047e-14 6.45715842016136e-12
Cpla|SGF64081 1498.7540369621 -2.46964814557386 0.32935794764294 -7.49837118930322 6.46157060868818e-14 6.68371657632994e-12
Cpla|SGF59805 406.244650651702 -2.49245999624659 0.332565535921021 -7.49464309145524 6.64790081548538e-14 6.82662336639444e-12
Cpla|SGF50435 264.314946364494 -2.17974584982611 0.291333008787502 -7.48197349451746 7.32147147927285e-14 7.46421383689033e-12
Cpla|SGF48853 2114.84192750486 -0.443817839980156 0.0593844330406129 -7.47363942460526 7.80067053450493e-14 7.89595015317639e-12
Cpla|SGF52324 1053.54589856439 -1.58655869339324 0.213189245603281 -7.44202029939934 9.91569808153346e-14 9.96562819244047e-12
Cpla|SGF56574 769.163450400271 -0.829770199951709 0.111543977461884 -7.43895115480576 1.01487837929669e-13 1.01280574035306e-11
Cpla|SGF56528 84.0526213611595 -3.14090267364514 0.422347339608578 -7.43677627176735 1.03172065508281e-13 1.0224135246978e-11
Cpla|SGF60834 545.958293782454 -2.42366277081183 0.326496127681934 -7.42325119755452 1.14279738599595e-13 1.12462373312143e-11
Cpla|SGF64109 436.523988161552 -0.885338769134448 0.11928328334702 -7.42215291440973 1.15231660542073e-13 1.12617093899429e-11
Cpla|SGF61314 1892.57447877001 -1.02116607525821 0.137611573242672 -7.42064094752721 1.16554896321712e-13 1.13130098340752e-11
Cpla|SGF62017 3633.78545477007 -2.55285234529059 0.344292715000141 -7.41477305231261 1.21833252404006e-13 1.17448912912732e-11
Cpla|SGF59677 77.9175530952146 2.15238192201356 0.290835106722773 7.40069500641553 1.3547356328682e-13 1.2971593684713e-11
Cpla|SGF56191 1782.85509752588 -0.545952269884197 0.0737857733246524 -7.39915359404101 1.37055254057932e-13 1.30349664782211e-11
Cpla|SGF50310 90.4200477572484 -2.9947091843322 0.406092047831413 -7.3744590674069 1.65013666370807e-13 1.5519461462448e-11
Cpla|SGF63187 418.893227738796 -3.21123896218768 0.435471077331487 -7.37417277369087 1.65368617657868e-13 1.5519461462448e-11
Cpla|SGF61010 720.80957017247 -1.53792458827244 0.208668176304549 -7.37019230966898 1.70382074519422e-13 1.58847656448338e-11
Cpla|SGF62820 22.8861886861804 -2.82501902641798 0.38342344654542 -7.36788282477486 1.73359052798331e-13 1.60566740993801e-11
Cpla|SGF54873 131.318258511352 -4.04583922269567 0.549316158637397 -7.36522885605905 1.76843220069685e-13 1.62730212442046e-11
Cpla|SGF47145 37.9493709477006 -3.06763789772536 0.416584229711217 -7.36378787034712 1.7876369027547e-13 1.63436145477012e-11
Cpla|SGF51751 4184.07275728327 -1.22538797707591 0.166446725619829 -7.36204315532616 1.81116394307109e-13 1.64525668187567e-11
Cpla|SGF58037 234.298778631339 0.95775863339032 0.130472738828457 7.34068006842076 2.12511246452072e-13 1.91815087482313e-11
Cpla|SGF53014 5810.38576891971 0.56260928569611 0.0767915667690336 7.32644624100812 2.36335934492124e-13 2.11969400486575e-11
Cpla|SGF59504 1040.06505029709 -1.31210046330455 0.179260423976246 -7.31952114248272 2.48857371340944e-13 2.21796088633492e-11
Cpla|SGF55123 220.393025693701 -2.32773155588832 0.318328663142641 -7.31235300305106 2.62504384879105e-13 2.32496852382612e-11
Cpla|SGF47520 208.211015315202 -3.41624930075113 0.469627188756996 -7.27438568834403 3.48000412094735e-13 3.06305207440652e-11
Cpla|SGF49197 2089.33708117996 -1.91785208096406 0.263715627362275 -7.27242484697141 3.5309103212897e-13 3.07607904464531e-11
Cpla|SGF53633 1301.38524188401 -1.63648742254698 0.225060581394425 -7.27131962606546 3.55992494052524e-13 3.07607904464531e-11
Cpla|SGF58347 96.4276255797617 -4.04566903658774 0.556334157002509 -7.27201266660585 3.54170375711414e-13 3.07607904464531e-11
Cpla|SGF61441 885.700679029255 -1.45321971949916 0.200245814445338 -7.25717900034239 3.95246516035464e-13 3.39440860663302e-11
Cpla|SGF62809 1441.14605177855 0.695005039443427 0.0957786410229276 7.25636772479425 3.97623194341318e-13 3.39440860663302e-11
Cpla|SGF60696 1172.01627505817 -2.90500251101423 0.400526248487677 -7.25296412403197 4.07748114890018e-13 3.45999912341703e-11
Cpla|SGF49227 3646.82224143576 -0.414862959170348 0.0572360101323845 -7.24828579439389 4.22079283309347e-13 3.55057613442963e-11
Orug_SGF63665 113.327783400631 0.922859685572618 0.127328717827056 7.2478518697258 4.23433326313322e-13 3.55057613442963e-11
Cpla|SGF48509 22.0805773607142 -4.63216258043037 0.64007174484976 -7.23694276103009 4.58911708147006e-13 3.82543400950072e-11
Cpla|SGF49679 1512.89017976625 -1.68562925651655 0.232972557921156 -7.23531248297067 4.64458471395089e-13 3.82665174310454e-11
Cpla|SGF51782 2015.37892444868 -1.71032481422424 0.236376834184808 -7.23558558571373 4.63524714023342e-13 3.82665174310454e-11
Cpla|SGF63357 281.712502851049 0.925853328047291 0.127980484011222 7.23433213431283 4.67825591811368e-13 3.83211356159474e-11
Cpla|SGF60533 28.3675255550891 -2.15345401732149 0.298020372596882 -7.22586177098157 4.97934030037136e-13 4.05530065497485e-11
Cpla|SGF50403 3950.80846594996 -1.31525009248068 0.182141765853581 -7.2210241638811 5.15974827384032e-13 4.17821673077664e-11
Cpla|SGF48157 2973.06011672422 -2.85734720643832 0.395761610453797 -7.21986956532233 5.20374626378165e-13 4.18990274454828e-11
Cpla|SGF57443 18752.3764842647 -1.77109158283763 0.245886395906686 -7.20288561027085 5.89514279274748e-13 4.71977788226127e-11
Cpla|SGF57090 2826.46201822313 -1.70947039032543 0.237427265095144 -7.19997507295715 6.02235683422982e-13 4.79454037628487e-11
Cpla|SGF54944 194.541107783977 -2.17252660168084 0.302532245228678 -7.18114064184684 6.91321894473483e-13 5.47302936680655e-11
Cpla|SGF49220 3227.7715195713 -0.70816450529418 0.0988414333527353 -7.16465232517373 7.7984213614254e-13 6.13952383959774e-11
Cpla|SGF63615 4866.11960747563 -1.69633349645445 0.236886196871729 -7.16096386727419 8.01117649957095e-13 6.27217581079669e-11
Cpla|SGF54431 152.083561024828 1.13363367511576 0.15874901038679 7.14104404401435 9.2624664057025e-13 7.21200062830825e-11
Cpla|SGF47525 613.962614801047 -2.95645932117935 0.414299504002437 -7.13604359314407 9.60555580858923e-13 7.39784409584337e-11
Cpla|SGF60226 624.176577058781 -1.31052488443164 0.183633981699601 -7.13661421650963 9.56578256069661e-13 7.39784409584337e-11
Cpla|SGF54197 96.6724852627346 -2.32352582476852 0.325939827075722 -7.12869564181464 1.01324503462458e-12 7.71972870197037e-11
Cpla|SGF55465 5304.29308471319 -0.525952831966726 0.0737791498319628 -7.1287461723891 1.012873189487e-12 7.71972870197037e-11
Cpla|SGF62534 452.471224220624 0.531367186129169 0.0746613241489944 7.11703404923239 1.10274251889197e-12 8.35666536642681e-11
Cpla|SGF49239 140.81250482073 -3.00553067278526 0.422536357963027 -7.11306995514987 1.13489716995807e-12 8.55458925291265e-11
Cpla|SGF54649 1045.42637745838 -0.549922087271506 0.0773862529142281 -7.10619866659028 1.19282679244044e-12 8.89660446088077e-11
Cpla|SGF59884 5684.91731635236 -0.309349369643928 0.0435320526692094 -7.10624357630473 1.19243891299536e-12 8.89660446088077e-11
Cpla|SGF58228 1762.58110501462 -1.05894870829971 0.149034031498672 -7.10541543868219 1.19961137344851e-12 8.90036270844962e-11
Cpla|SGF50308 228.858104799019 -0.754153628156607 0.106212342259268 -7.10043307693649 1.24366547373352e-12 9.17915803556134e-11
Cpla|SGF65439 1956.9986561489 -1.502788447848 0.211706394952679 -7.09845561436112 1.26158690544934e-12 9.26318551146246e-11
Cpla|SGF54011 2478.18806832318 -1.03637153126328 0.14633219692507 -7.08232059000629 1.41760231907558e-12 1.03550734348557e-10
Cpla|SGF50939 512.243129324319 -1.26925415491046 0.179251356619334 -7.08086219735513 1.43260307643999e-12 1.04109836903749e-10
Cpla|SGF59936 387.591356056333 -2.65573604487197 0.375246516168442 -7.07731032919131 1.46979152263696e-12 1.0626742687392e-10
Cpla|SGF63968 1402.76136498405 -1.23430612741308 0.174551846632161 -7.07128656171812 1.53503770630201e-12 1.10421417949268e-10
Cpla|SGF60934 107.045631520309 -2.09891003993696 0.297017903460004 -7.06661118904434 1.58762971272578e-12 1.13627781106248e-10
Cpla|SGF64060 724.846342490849 -2.85552033119259 0.404203378010363 -7.06456325340105 1.61121938981149e-12 1.14736633030244e-10
Cpla|SGF49002 2464.61559553049 -0.804917950116492 0.113987440699474 -7.06146172926759 1.64760124903852e-12 1.16740786500625e-10
Cpla|SGF53595 4118.86718437251 -1.5233936742289 0.215761524484097 -7.06054370848304 1.65852365785351e-12 1.16930043559414e-10
Cpla|SGF51344 25.4837763094462 -2.75301452075369 0.390114375138629 -7.05694200521423 1.7020661659376e-12 1.19405839789613e-10
Cpla|SGF55113 4444.65066079012 -0.358347871392872 0.0507927231402938 -7.05510256662327 1.7247345641003e-12 1.20400066541209e-10
Cpla|SGF51500 781.955998591917 -1.04733747858436 0.148532169317939 -7.05125013250495 1.7731741217012e-12 1.23174757248175e-10
Cpla|SGF58298 471.055166429605 -1.93486546827807 0.274676296386224 -7.04416614660279 1.86575413207535e-12 1.28270736344313e-10
Cpla|SGF58857 702.554099356462 -2.33801973606976 0.331916285809627 -7.0440042746524 1.86792409895157e-12 1.28270736344313e-10
Cpla|SGF59801 334.763865839519 -2.64580078190316 0.37563321542525 -7.04357515058374 1.87368868980825e-12 1.28270736344313e-10
Cpla|SGF51461 306.945518813418 0.950042409884267 0.134932329027588 7.04088054160855 1.91028732857104e-12 1.30147508332597e-10
Cpla|SGF60556 143.838596314311 1.57598337576746 0.223946704727483 7.03731442570339 1.95980283184066e-12 1.32882133636431e-10
Cpla|SGF61245 646.072733948954 -3.08431984289228 0.438332315478429 -7.03648746391381 1.97146379642663e-12 1.33036254567437e-10
