,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Dqua|LOC106749249,35.4346274445,-1.32295394635,0.347859374887,-3.80312862568,0.000142880121719,0.00842660438786
Dqua|LOC106741018,9.21021666505,1.49318578599,0.393326450385,3.79630148069,0.000146870872412,0.00861189670372
Dqua|LOC106746491,15293.7759107,0.924101121692,0.244177138643,3.78455217728,0.000153985600359,0.00892713372821
Dqua|LOC106749648,152.274968734,1.1606549112,0.306685051398,3.78451739302,0.000154007137464,0.00892713372821
Dqua|LOC106741289,17603.263881,-0.937537578774,0.247968111587,-3.78087961703,0.000156275231342,0.00899336071787
Dqua|LOC106745428,1252.83389738,-1.25102273966,0.330971520778,-3.77985011133,0.000156922796438,0.00899336071787
Dqua|LOC106742275,1831.73385435,-0.592116616898,0.15679447409,-3.77638702088,0.000159119684835,0.00906803417399
Dqua|LOC106748113,3202.25856495,1.25533958114,0.332541341377,3.77498802388,0.00016001535095,0.00906813251418
Dqua|LOC106744976,20.5303749073,1.43538274057,0.380989444921,3.76751314165,0.000164881863608,0.00929200902464
Dqua|LOC106744455,122.534712822,1.35104499317,0.359655439978,3.75649814515,0.00017230754796,0.00957201381045
Dqua|LOC106745960,161.655153042,-1.05504918021,0.280900326266,-3.75595569517,0.000172681242835,0.00957201381045
Dqua|LOC106747639,217.084446411,-0.830599572158,0.22112050382,-3.75632091014,0.000172429561777,0.00957201381045
Dqua|LOC106745129,3129.44891543,-0.823353510616,0.219457391639,-3.75176932737,0.000175590986807,0.00968040744656
Dqua|LOC106746317,245.025554317,-1.09649770089,0.292520131328,-3.74845210109,0.000177929309106,0.00975629681929
Dqua|LOC106748142,51.1864906633,1.47577447549,0.393858364712,3.74696745762,0.000178985295699,0.00976143462132
Dqua|LOC106749525,5065.14162929,-0.927148752744,0.247585781485,-3.74475766412,0.000180567980247,0.00979508872526
Dqua|LOC106742869,57.6388382712,-0.964360394764,0.257625132911,-3.74326985829,0.000181640969067,0.00980088292667
Dqua|LOC106744883,5508.04782071,-0.972350996466,0.259873748034,-3.74162840157,0.000182831723079,0.0098129365022
Dqua|LOC106748149,1559.65196645,1.21211679097,0.324383060197,3.73668338363,0.000186463472079,0.00995518663563
Dqua|LOC106744250,1353.99604409,1.33948761346,0.361251150067,3.70791238509,0.000208974928965,0.0110986475362
Dqua|LOC106742463,4144.67246322,0.651683082837,0.176121081174,3.70019919531,0.000215430300829,0.0113308289914
Dqua|LOC106747612,4628.90351715,-1.40570526504,0.380052800725,-3.69871044855,0.000216697636467,0.0113308289914
Dqua|LOC106751612,7210.04087884,-0.825765447207,0.22325360228,-3.69877770739,0.000216640229909,0.0113308289914
Dqua|LOC106741965,34479.7426322,-0.65028355558,0.175909680284,-3.69668999756,0.000218428799334,0.0113627781561
Dqua|LOC106747984,7043.60417805,-1.44419911848,0.39089015032,-3.6946418765,0.000220196917145,0.0113963139159
Dqua|LOC106740586,685.572710264,-0.912067633519,0.247318684916,-3.68782340011,0.000226180534125,0.0115882050051
Dqua|LOC106742436,1070.35887179,-0.643714922758,0.174551918882,-3.68781349917,0.000226189332709,0.0115882050051
Dqua|LOC106740921,1639.89295161,-0.704419864548,0.191373429032,-3.68086556274,0.000232443543909,0.0116728084624
Dqua|LOC106741530,1134.32059158,0.823755964965,0.223694609563,3.68250252688,0.000230955578005,0.0116728084624
Dqua|LOC106748186,1588.65339555,0.95999739746,0.260744542207,3.68175452239,0.000231634385764,0.0116728084624
Dqua|LOC106752343,2143.70140845,-0.618202311589,0.167867814461,-3.68267326035,0.000230800900735,0.0116728084624
Dqua|LOC106747522,3278.29572223,-1.08342820949,0.294800728262,-3.67512053268,0.000237737150915,0.0118798308319
Dqua|LOC106752318,1879.44585896,0.501229802415,0.136703878118,3.66653681897,0.000245857533702,0.0122253863817
Dqua|LOC106742888,340.408917236,0.915338793436,0.250209684048,3.65828683618,0.000253906792771,0.0125640512482
Dqua|LOC106748159,27185.5486928,0.673244090235,0.184110277197,3.65674366737,0.000255439589844,0.0125785398028
